
799842,50,0,41,799842,65,355156,370254,14839,0,1824.36,2839.16,536.105
799844,50,0,40,799844,65,355158,370307,14839,0,1826.47,2840.66,536.105
799886,50,0,83,799886,65,355200,370294,14839,0,1916.39,2833.63,529.189
830769,60,0,68,830769,65,462145,462143,558,0,1785.75,2806.26,555.089
799204,55,0,18,799204,65,354704,370204,23693,0,1781.96,2800.28,554.979
799886,50,0,83,799886,65,355200,370294,14839,0,1916.39,2833.63,529.189
799850,50,0,41,799850,65,355164,370308,14839,0,1823.77,2837.44,536.105
799851,50,0,41,799851,65,355165,370309,14839,0,1828.17,2840.27,536.105
799842,50,0,41,799842,65,355156,370254,14839,0,1824.36,2839.16,536.105
799844,50,0,40,799844,65,355158,370307,14839,0,1826.47,2840.66,536.105
799889,50,0,96,799889,65,355203,370338,14839,0,1921.1,2835.2,529.189
799888,50,0,93,799888,65,355202,370337,14839,0,1919.68,2834.22,529.189
799884,50,0,90,799884,65,355198,370336,14839,0,1918.05,2833.87,529.189
799886,50,0,83,799886,65,355200,370294,14839,0,1916.39,2833.63,529.189
205457,55,0,67,205457,65,355081,370401,86188,0,1787.08,2803.31,555.089
798425,3,0,38,798425,65,352624,370269,302,0,1784.76,2800.65,554.979
830769,60,0,68,830769,65,462145,462143,558,0,1785.75,2806.26,555.089
799204,55,0,18,799204,65,354704,370204,23693,0,1781.96,2800.28,554.979
209208,57,0,66,209208,65,393009,370325,4596296,0,1861.7,2854.49,536.234
799201,55,0,70,799201,65,354701,0,21817,0,1892.42,2864.61,556.581
209248,57,0,6,209248,65,393009,370325,4596296,0,1794.29,2828.23,536.205
209218,57,0,66,209218,65,393009,370325,4596296,0,1855.89,2866.59,536.234
799329,56,0,66,799329,65,354829,370243,445626,0,1886.59,2860.57,554.979
799422,55,0,18,799422,65,354907,370306,23693,0,1777.5,2802.52,554.979
799602,50,0,9,799602,65,389002,0,14839,0,1884.67,2874.41,532.835
209218,57,0,6,209218,65,393009,370325,4596296,0,1788.27,2840.19,536.205
799211,55,0,73,799211,65,354711,350419,19004,0,1887.75,2878.98,532.835
799212,55,0,70,799212,65,354712,350419,19004,0,1890.05,2874.25,532.835
799220,55,0,34,799220,65,354720,370020,19004,0,1916.42,2878.62,561.563
204278,40,0,74,204278,65,352545,370086,9786,0,1873.44,2899.99,555.016
204277,40,0,74,204277,65,352544,370085,9718,0,1875.19,2897.96,554.523
799209,55,0,73,799209,65,354709,350414,20879,0,1869.89,2904.5,554.981
799219,55,0,93,799219,65,354719,370019,19004,0,1913.43,2889.81,561.563
799218,55,0,30,799218,65,354718,370018,19004,0,1923.54,2880.47,561.563
799407,55,0,75,799407,65,354892,350532,19004,0,1871.64,2902.17,554.979
799731,3,0,62,799731,65,389027,370328,302,0,1795.29,2893.73,548.525
799735,3,0,71,799735,65,389031,370328,302,0,1798.27,2896.32,548.525
799736,3,0,71,799736,65,389032,370328,302,0,1799.36,2894.41,548.525
799749,3,0,70,799749,65,389040,370328,302,0,1794.77,2892.41,548.525
799210,55,0,10,799210,65,354710,350417,22755,0,1762.69,2816.48,533.01
799222,55,0,63,799222,65,354722,370110,19004,0,1926.84,2886.53,561.563
799217,55,0,90,799217,65,354717,370017,19004,0,1920.61,2891.76,561.563
798442,3,0,39,798442,65,351555,370327,302,0,1797.25,2893.64,548.525
799747,3,0,61,799747,65,389038,370328,302,0,1793.97,2894.24,548.525
799221,55,0,63,799221,65,354721,370109,19004,0,1926.53,2888.05,561.563
799402,55,0,93,799402,65,354887,314361,19004,0,1816.87,2909.93,548.526
730242,3,0,30,730242,65,371433,0,302,0,1815.04,2915.14,549.374
799735,3,0,27,799735,65,389031,370328,302,0,1795.02,2895.96,548.525
831073,3,0,0,831073,65,462593,0,302,0,1826.5645,2918.1606,548.526
799405,55,0,78,799405,65,354890,370317,19004,0,1859.17,2927.71,548.526
799207,55,0,45,799207,65,354707,370207,19004,0,1897.84,2929.48,562.538
799239,55,0,90,799239,65,354739,370281,19004,0,1824.33,2934.05,548.526
799240,55,0,20,799240,65,354740,350586,19004,0,1822.68,2931.87,548.526
799322,55,0,66,799322,65,354822,370098,19004,0,1825.69,2931.73,548.526
799331,55,0,10,799331,65,354831,350417,23693,0,1760.06,2822.12,533.01
799369,50,0,45,799369,65,354867,370268,14839,0,1896.72,2928.42,562.538
203298,3,0,61,203298,65,350175,0,302,0,1814.08,2934.47,554.798
203299,3,0,54,203299,65,350176,0,302,0,1813.86,2931.92,554.798
205457,55,0,109,205457,65,355081,370401,86188,0,1884.14,2933.15,562.538
799203,55,0,105,799203,65,354703,370203,19004,0,1889.25,2937.18,562.538
799368,50,0,105,799368,65,354866,370267,14839,0,1890.6,2938.44,562.538
203300,3,0,102,203300,65,350177,0,302,0,1808.76,2939.06,554.798
203301,3,0,109,203301,65,350178,0,302,0,1807.42,2937.32,554.798
203302,3,0,117,203302,65,350179,0,302,0,1806.73,2935.28,554.8
203303,3,0,0,203303,65,350180,0,302,0,1806.66,2932.9,554.802
203296,3,0,69,203296,65,350173,0,302,0,1812.74,2938.5,554.798
203297,3,0,63,203297,65,350174,0,302,0,1813.62,2936.7,554.798
799232,55,0,100,799232,65,354732,370230,19004,0,1785.65,2927.52,554.807
700137,3,0,0,700137,65,350802,0,302,0,1765.7056,2890.5447,548.5255
209218,57,0,113,209218,65,393009,370325,4596296,0,1757.01,2886.17,548.526
799202,55,0,75,799202,65,354702,370202,19004,0,1899.11,2939.49,562.538
209228,57,0,113,209228,65,393009,370325,4596296,0,1753.72,2870.89,548.525
799367,50,0,75,799367,65,354865,370266,14839,0,1900.34,2938.1,562.538
799231,54,0,100,799231,65,354731,370230,90890,0,1781.24,2925.68,554.807
799200,55,0,11,799200,65,354700,350412,430855,0,1766.41,2907.51,554.807
209249,57,0,96,209249,65,393010,370325,9190881,0,1792.11,2934.35,554.807
799200,55,0,11,799200,65,354700,350412,430855,0,1766.41,2907.51,554.811
209209,57,0,96,209209,65,393010,370325,9190881,0,1772.05,2924.82,554.807
730238,3,0,0,730238,65,350971,0,302,0,1762.05,2906.68,555.334
799208,55,0,80,799208,65,354708,350410,23693,0,1860.72,2965.4,556.293
799225,27,0,100,799225,65,354725,370229,3547094,0,1761.94,2972.73,556.81
799226,27,0,38,799226,65,354726,370231,3547094,0,1765.58,2965.16,554.941
799364,55,0,100,799364,65,354862,370271,19004,0,1759.36,2970.22,556.81
799365,55,0,100,799365,65,354863,370271,19004,0,1765.68,2973.12,556.81
204115,40,0,39,204115,65,352356,350407,9786,0,1895.17,2840.0,555.016
204116,40,0,39,204116,65,352357,350408,9786,0,1893.42,2839.12,555.016
799221,55,0,63,799221,65,354721,370109,19004,0,1926.53,2888.05,561.563
799222,55,0,63,799222,65,354722,370110,19004,0,1926.84,2886.53,561.563
799218,55,0,30,799218,65,354718,370018,19004,0,1923.54,2880.47,561.563
209204,56,0,36,209204,65,393007,370325,445626,0,1842.87,2814.85,529.565
799882,50,0,96,799882,65,355196,370256,18492,0,1910.57,2833.07,529.189
799890,50,0,90,799890,65,355204,370339,14839,0,1908.77,2832.42,529.189
209214,56,0,36,209214,65,393007,370325,445626,0,1842.93,2811.07,529.54
209228,57,0,83,209228,65,393009,370325,4596296,0,1892.64,2821.15,529.543
799889,50,0,96,799889,65,355203,370338,14839,0,1921.1,2835.2,529.189
799888,50,0,93,799888,65,355202,370337,14839,0,1919.68,2834.22,529.189
799884,50,0,90,799884,65,355198,370336,14839,0,1918.05,2833.87,529.189
799886,50,0,83,799886,65,355200,370294,14839,0,1916.39,2833.63,529.189
209248,57,0,6,209248,65,393009,370325,4596296,0,1794.29,2828.23,536.205
209204,56,0,36,209204,65,393007,370325,445626,0,1839.43,2809.15,529.535
209204,56,0,36,209204,65,393007,370325,445626,0,1834.66,2810.77,529.568
700574,50,0,74,700574,10,371520,0,100000149,0,1930.36,2788.28,529.189
209228,57,0,0,209228,65,393009,370325,4596296,0,1960.71,2817.53,534.492
700574,50,0,64,700574,10,371520,0,100000149,0,1932.85,2780.79,529.189
209228,57,0,7,209228,65,393009,370325,4596296,0,1962.94,2805.57,534.838
799736,3,0,71,799736,65,389032,370328,302,0,1799.36,2894.41,548.525
799239,55,0,90,799239,65,354739,370281,19004,0,1824.33,2934.05,548.526
799240,55,0,20,799240,65,354740,350586,19004,0,1822.68,2931.87,548.526
799735,3,0,71,799735,65,389031,370328,302,0,1798.27,2896.32,548.525
798442,3,0,39,798442,65,351555,370327,302,0,1797.25,2893.64,548.525
700574,50,0,64,700574,10,371520,0,100000149,0,1932.85,2780.79,529.189
799731,3,0,62,799731,65,389027,370328,302,0,1795.29,2893.73,548.525
799747,3,0,61,799747,65,389038,370328,302,0,1793.97,2894.24,548.525
799749,3,0,70,799749,65,389040,370328,302,0,1794.77,2892.41,548.525
203299,3,0,54,203299,65,350176,0,302,0,1813.86,2931.92,554.798
799735,3,0,27,799735,65,389031,370328,302,0,1795.02,2895.96,548.525
799208,55,0,80,799208,65,354708,350410,23693,0,1860.72,2965.4,556.293
203298,3,0,61,203298,65,350175,0,302,0,1814.08,2934.47,554.798
218426,60,0,50,218426,65,324427,0,20508,0,1996.99,2919.11,491.957
209228,57,0,7,209228,65,393009,370325,4596296,0,1962.94,2805.57,534.838
799850,50,0,41,799850,65,355164,370308,14839,0,1823.77,2837.44,536.105
799851,50,0,41,799851,65,355165,370309,14839,0,1828.17,2840.27,536.105
799842,50,0,41,799842,65,355156,370254,14839,0,1824.36,2839.16,536.105
799844,50,0,40,799844,65,355158,370307,14839,0,1826.47,2840.66,536.105
799208,55,0,80,799208,65,354708,350410,23693,0,1860.72,2965.4,556.293
209204,56,0,36,209204,65,393007,370325,445626,0,1842.87,2814.85,529.565
799322,55,0,66,799322,65,354822,370098,19004,0,1825.69,2931.73,548.526
799402,55,0,93,799402,65,354887,314361,19004,0,1816.87,2909.93,548.526
799852,50,0,41,799852,65,355166,370310,14839,0,1823.23,2835.45,536.105
209214,56,0,36,209214,65,393007,370325,445626,0,1842.93,2811.07,529.54
209209,57,0,98,209209,65,393010,370325,9190881,0,1836.72,2817.77,529.57
799239,55,0,90,799239,65,354739,370281,19004,0,1824.33,2934.05,548.526
799240,55,0,20,799240,65,354740,350586,19004,0,1822.68,2931.87,548.526
799332,53,0,38,799332,65,354832,370250,402063,0,1833.74,2822.37,536.105
730242,3,0,30,730242,65,371433,0,302,0,1815.04,2915.14,549.374
203296,3,0,69,203296,65,350173,0,302,0,1812.74,2938.5,554.798
203297,3,0,63,203297,65,350174,0,302,0,1813.62,2936.7,554.798
203298,3,0,61,203298,65,350175,0,302,0,1814.08,2934.47,554.798
203299,3,0,54,203299,65,350176,0,302,0,1813.86,2931.92,554.798
799735,3,0,71,799735,65,389031,370328,302,0,1798.27,2896.32,548.525
799736,3,0,71,799736,65,389032,370328,302,0,1799.36,2894.41,548.525
203300,3,0,102,203300,65,350177,0,302,0,1808.76,2939.06,554.798
203301,3,0,109,203301,65,350178,0,302,0,1807.42,2937.32,554.798
203302,3,0,117,203302,65,350179,0,302,0,1806.73,2935.28,554.8
203303,3,0,0,203303,65,350180,0,302,0,1806.66,2932.9,554.802
799731,3,0,62,799731,65,389027,370328,302,0,1795.29,2893.73,548.525
799749,3,0,70,799749,65,389040,370328,302,0,1794.77,2892.41,548.525
798442,3,0,39,798442,65,351555,370327,302,0,1797.25,2893.64,548.525
799735,3,0,27,799735,65,389031,370328,302,0,1795.02,2895.96,548.525
799747,3,0,61,799747,65,389038,370328,302,0,1793.97,2894.24,548.525
209249,57,0,96,209249,65,393010,370325,9190881,0,1792.11,2934.35,554.807
799232,55,0,100,799232,65,354732,370230,19004,0,1785.65,2927.52,554.807
799231,54,0,100,799231,65,354731,370230,90890,0,1781.24,2925.68,554.807
799842,50,0,41,799842,65,355156,370254,14839,0,1824.36,2839.16,536.105
799850,50,0,41,799850,65,355164,370308,14839,0,1823.77,2837.44,536.105
799852,50,0,41,799852,65,355166,370310,14839,0,1823.23,2835.45,536.105
799882,50,0,96,799882,65,355196,370256,18492,0,1910.57,2833.07,529.189
799889,50,0,96,799889,65,355203,370338,14839,0,1921.1,2835.2,529.189
799888,50,0,93,799888,65,355202,370337,14839,0,1919.68,2834.22,529.189
799890,50,0,90,799890,65,355204,370339,14839,0,1908.77,2832.42,529.189
799884,50,0,90,799884,65,355198,370336,14839,0,1918.05,2833.87,529.189
799886,50,0,83,799886,65,355200,370294,14839,0,1916.39,2833.63,529.189
209228,57,0,83,209228,65,393009,370325,4596296,0,1892.64,2821.15,529.543
209209,57,0,96,209209,65,393010,370325,9190881,0,1772.05,2924.82,554.807
209214,56,0,36,209214,65,393007,370325,445626,0,1842.93,2811.07,529.54
209209,57,0,98,209209,65,393010,370325,9190881,0,1836.72,2817.77,529.57
209204,56,0,36,209204,65,393007,370325,445626,0,1842.87,2814.85,529.565
209204,56,0,36,209204,65,393007,370325,445626,0,1839.43,2809.15,529.535
209204,56,0,36,209204,65,393007,370325,445626,0,1834.66,2810.77,529.568
799332,53,0,38,799332,65,354832,370250,402063,0,1833.74,2822.37,536.105
209218,57,0,6,209218,65,393009,370325,4596296,0,1788.27,2840.19,536.205
209248,57,0,6,209248,65,393009,370325,4596296,0,1794.29,2828.23,536.205
700574,50,0,74,700574,10,371520,0,100000149,0,1930.36,2788.28,529.189
209228,57,0,0,209228,65,393009,370325,4596296,0,1960.71,2817.53,534.492
700574,50,0,64,700574,10,371520,0,100000149,0,1932.85,2780.79,529.189
209228,57,0,7,209228,65,393009,370325,4596296,0,1962.94,2805.57,534.838
203300,3,0,81,203300,65,350177,0,302,0,1875.14,2765.06,532.187
203301,3,0,86,203301,65,350178,0,302,0,1871.02,2766.19,532.187
203302,3,0,90,203302,65,350179,0,302,0,1866.73,2766.55,532.187
700574,50,0,65,700574,10,371520,0,100000149,0,1935.12,2773.19,529.189
203303,3,0,94,203303,65,350180,0,302,0,1863.2,2766.21,532.187
799208,55,0,97,799208,65,354708,350410,23693,0,1860.02,2765.04,532.187
700574,50,0,65,700574,10,371520,0,100000149,0,1937.2,2765.9,529.189
203299,3,0,104,203299,65,350176,0,302,0,1856.54,2762.82,532.187
216685,55,0,0,216685,65,322282,314342,430855,0,2004.56,2826.07,516.77
215879,51,0,0,215879,65,320148,0,15158,0,2003.22,2784.17,512.917
216684,55,0,0,216684,65,322281,314342,430855,0,2011.73,2820.61,522.47
216685,55,0,0,216685,65,322282,314342,430855,0,2006.45,2813.55,512.17
799245,54,0,113,799245,65,354745,370233,99882,0,2036.87,2755.99,498.75
799246,54,0,0,799246,65,354746,370233,90240,0,2036.26,2750.66,498.75
216684,55,0,0,216684,65,322281,314342,430855,0,2058.02,2772.77,498.025
216685,55,0,0,216685,65,322282,314342,430855,0,2053.83,2776.9,497.853
216684,55,0,0,216684,65,322281,314342,430855,0,2071.57,2812.09,497.088
216685,55,0,0,216685,65,322282,314342,430855,0,2075.19,2820.52,497.365
217976,60,0,42,217976,65,324002,0,20508,0,2058.3,2883.81,480.849
215879,51,0,0,215879,65,320148,0,15158,0,2085.71,2879.83,475.757
215937,51,0,0,215937,65,320206,0,15158,0,2123.26,2786.33,491.009
217976,60,0,118,217976,65,324002,0,20508,0,2111.29,2881.35,475.257
700708,3,0,0,700708,65,371395,0,302,0,2172.76,2813.04,480.773
216542,51,0,0,216542,65,321763,0,15158,0,2111.99,2703.88,482.264
700708,3,0,0,700708,65,371395,0,302,0,2174.09,2822.73,480.68
700708,3,0,0,700708,65,371395,0,302,0,2162.22,2852.66,481.352
215879,51,0,0,215879,65,320148,0,15158,0,2167.21,2721.56,479.14
700721,3,0,0,700721,65,371408,0,302,0,2100.43,2692.44,477.774
216542,51,0,0,216542,65,321763,0,15158,0,2135.58,2690.88,479.511
215882,51,0,0,215882,65,320151,0,15158,0,2092.42,2686.22,478.249
700721,3,0,0,700721,65,371408,0,302,0,2115.22,2685.16,479.197
215879,51,0,0,215879,65,320148,0,15158,0,2177.94,2697.9,471.967
215882,51,0,0,215882,65,320151,0,15158,0,2105.05,2680.75,479.514
700721,3,0,0,700721,65,371408,0,302,0,2075.74,2688.15,477.221
700708,3,0,0,700708,65,371395,0,302,0,2193.36,2829.4,480.732
218426,60,0,0,218426,65,324427,0,20508,0,2210.38,2818.38,481.096
218426,60,0,6,218426,65,324427,0,20508,0,2225.15,2811.3,482.66
700708,3,0,0,700708,65,371395,0,302,0,2221.78,2816.81,482.671
216682,51,0,0,216682,65,322279,314403,15081,0,2204.95,2843.71,486.631
215879,51,0,0,215879,65,320148,0,15158,0,2209.17,2693.04,480.126
218426,60,0,6,218426,65,324427,0,20508,0,2233.34,2825.73,484.526
700708,3,0,0,700708,65,371395,0,302,0,2203.0,2846.33,486.386
700708,3,0,0,700708,65,371395,0,302,0,2228.87,2826.54,483.689
700708,3,0,0,700708,65,371395,0,302,0,2184.81,2862.8,482.393
700708,3,0,0,700708,65,371395,0,302,0,2185.31,2871.45,481.62
700708,3,0,0,700708,65,371395,0,302,0,2246.56,2859.74,486.449
215879,51,0,0,215879,65,320148,0,15158,0,2209.17,2693.04,480.126
700708,3,0,0,700708,65,371395,0,302,0,2231.98,2873.34,485.434
218930,60,0,16,218930,65,325862,0,20508,0,2228.41,2888.74,487.868
700708,3,0,0,700708,65,371395,0,302,0,2205.58,2888.09,485.797
700708,3,0,0,700708,65,371395,0,302,0,2241.6,2899.41,487.641
218930,60,0,16,218930,65,325862,0,20508,0,2228.41,2888.74,487.868
218426,60,0,6,218426,65,324427,0,20508,0,2233.34,2825.73,484.526
218426,60,0,0,218426,65,324427,0,20508,0,2210.38,2818.38,481.096
218426,60,0,6,218426,65,324427,0,20508,0,2225.15,2811.3,482.66
216682,51,0,0,216682,65,322279,314403,15081,0,2204.95,2843.71,486.631
700708,3,0,0,700708,65,371395,0,302,0,2193.36,2829.4,480.732
700708,3,0,0,700708,65,371395,0,302,0,2203.0,2846.33,486.386
700708,3,0,0,700708,65,371395,0,302,0,2246.56,2859.74,486.449
700708,3,0,0,700708,65,371395,0,302,0,2231.98,2873.34,485.434
700708,3,0,0,700708,65,371395,0,302,0,2228.87,2826.54,483.689
700708,3,0,0,700708,65,371395,0,302,0,2221.78,2816.81,482.671
700708,3,0,0,700708,65,371395,0,302,0,2205.58,2888.09,485.797
700708,3,0,0,700708,65,371395,0,302,0,2241.6,2899.41,487.641
700708,3,0,0,700708,65,371395,0,302,0,2174.09,2822.73,480.68
700708,3,0,0,700708,65,371395,0,302,0,2184.81,2862.8,482.393
700708,3,0,0,700708,65,371395,0,302,0,2185.31,2871.45,481.62
700708,3,0,0,700708,65,371395,0,302,0,2172.76,2813.04,480.773
215887,51,0,0,215887,65,320156,0,15187,0,2251.22,2908.31,488.315
700708,3,0,0,700708,65,371395,0,302,0,2242.53,2909.32,487.553
700708,3,0,0,700708,65,371395,0,302,0,2203.0,2846.33,486.386
218426,60,0,0,218426,65,324427,0,20508,0,2210.38,2818.38,481.096
700708,3,0,0,700708,65,371395,0,302,0,2231.98,2873.34,485.434
216682,51,0,0,216682,65,322279,314403,15081,0,2204.95,2843.71,486.631
700708,3,0,0,700708,65,371395,0,302,0,2203.0,2846.33,486.386
218930,60,0,16,218930,65,325862,0,20508,0,2228.41,2888.74,487.868
700708,3,0,0,700708,65,371395,0,302,0,2241.6,2899.41,487.641
